File,Sample,actin,tuba,tubb,efact,pst130_p495001
merged_Adams_exp_PST_104E_count_0.tsv,17_0464,9797.0,2582.5,2013.8784999999998,697.0,424.0
merged_Adams_exp_PST_104E_count_0.tsv,17_0469,7250.0,3418.5,2142.25,374.0,791.0
merged_Adams_exp_PST_104E_count_0.tsv,17_0474,4228.5,1760.0,1022.25,177.5,385.0
merged_Adams_exp_PST_104E_count_0.tsv,17_0477,7211.5,2622.0,1816.194,324.5,441.0
merged_Adams_exp_PST_104E_count_0.tsv,17_0479,9319.0,3475.5,2506.4595,391.608,1393.0
merged_Adams_exp_PST_104E_count_0.tsv,17_0480,2983.0,1162.5,640.75,94.5,327.0
merged_Adams_exp_PST_104E_count_0.tsv,17_0481,7279.5,2693.0,1873.75,342.0,380.0
merged_Adams_exp_PST_104E_count_0.tsv,17_0482,5463.5,2018.5,1486.75,254.5,358.0
merged_Adams_exp_PST_104E_count_0.tsv,17_0484,7825.5,2520.5,1821.25,241.5,542.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0022,11667.0,4873.0,3306.4355000000005,627.0,1120.27
merged_Adams_exp_PST_104E_count_0.tsv,15_0023,8212.0,3394.0,2349.0,380.5,1280.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0108,5563.5,2439.5,1650.23375,288.5,782.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0109,7320.5,3411.5,1837.24975,275.0,550.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0110,299.5,156.0,53.000099999999996,10.5,25.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0139,4426.5,1378.5,813.75,241.0,679.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0140,15645.5,5144.5,3294.807,499.5,661.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0208,9613.5,3351.0,2169.75,374.0,858.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0209,5984.5,1993.5,1273.4995,235.0,543.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0231,4636.5,1510.5,943.9987500000001,181.5,350.791
merged_Adams_exp_PST_104E_count_0.tsv,15_0242,7870.0,2488.5,1779.7377499999998,267.5,379.567
merged_Adams_exp_PST_104E_count_0.tsv,15_0245,4853.5,1702.5,1003.4782500000001,156.5,272.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0405,2279.0,983.5,474.25,69.0,136.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0407,1337.0,616.0,249.249925,27.5,79.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0408,726.5,258.0,126.25,24.0,34.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0121,6941.5,2736.5,1553.25125,280.5,75.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0122,10268.0,5256.0,2691.1037500000007,559.5,1026.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0604,11581.0,3970.5,2504.75,607.0,89.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0605,13341.0,4357.5,2212.8805,470.5,367.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0608,8649.5,2623.5,1729.75,315.0,435.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0647,2018.0,1305.0,406.90189999999996,79.5,213.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0080,128.5,4.5,2.25,2.0,1.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0082,26.5,10.5,3.0,0.5,0.5
merged_Adams_exp_PST_104E_count_0.tsv,16_0184,3833.0,1038.5,589.7510000000001,110.5,122.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0191,166.5,10.5,7.75,1.5,0.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0220,658.5,214.0,125.5,28.5,79.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0526,110.0,11.5,11.75,1.0,0.0
merged_Adams_exp_PST_104E_count_0.tsv,17_0032,1527.5,792.0,386.5,53.0,81.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0055,7393.0,1942.5,2011.5,418.5,474.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0057,6366.0,2143.0,1585.25,362.5,348.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0058,5095.0,1774.0,1413.5,218.0,286.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0060,5485.0,1958.0,1406.25,311.5,572.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0061,8508.5,3124.5,1925.7144999999998,373.5,991.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0063,1999.5,621.5,378.9995,84.5,166.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0085,9024.0,4164.0,2375.4475,383.5,1095.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0087,4207.0,1912.5,1006.50025,133.5,324.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0341,4541.5,1690.0,847.2745,205.5,2.83333
merged_Adams_exp_PST_104E_count_0.tsv,15_0342,2422.5,1319.5,430.5,76.5,298.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0343,2203.5,919.0,416.5883,88.5,313.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0344,3354.5,1874.5,659.5,165.0,12.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0424,5968.5,2119.5,1252.86825,266.5,454.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0093,9808.0,4557.5,2350.53525,491.0,1485.95
merged_Adams_exp_PST_104E_count_0.tsv,16_0094,9446.5,3914.0,2237.25,593.5,605.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0105,6979.0,2502.5,1652.00025,416.5,544.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0106,9118.0,3700.5,2333.91725,607.0,2008.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0108,1634.0,869.5,343.75,44.5,114.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0110,7143.5,4095.0,1303.5,738.5,722.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0162,3930.0,1357.5,573.99875,150.0,246.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0215,4990.0,2024.0,1167.87375,277.0,1032.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0216,4085.0,2112.0,849.999,142.5,473.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0217,5945.0,2326.5,1443.237,422.0,736.98
merged_Adams_exp_PST_104E_count_0.tsv,16_0474,1815.5,747.0,300.75,38.0,2.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0475,3539.5,1719.0,721.751,93.5,17.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0476,2092.5,1091.0,430.75,111.5,7.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0485,7252.5,2384.5,1685.25,360.0,67.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0486,8179.0,2993.5,1656.499,290.5,1036.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0488,6876.5,1924.5,1338.99975,354.0,644.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0489,4823.5,1489.5,846.99925,298.0,35.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0494,1831.0,311.0,253.25,52.0,11.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0498,1872.0,408.0,300.0,48.5,6.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0500,143.0,19.0,14.0000075,4.0,0.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0501,942.5,179.5,101.249975,15.0,11.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0503,116.5,18.5,8.7499975,1.5,6.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0508,1688.5,325.5,298.249975,55.0,340.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0559,936.0,441.0,149.749875,20.0,46.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0576,8022.0,3680.5,1392.1395000000002,374.0,99.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0577,5702.5,2645.5,1143.25075,294.0,81.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0586,13359.0,6650.0,3863.381,762.5,796.708
merged_Adams_exp_PST_104E_count_0.tsv,16_0587,14063.5,5776.5,3399.1230000000005,823.0,1775.08
merged_Adams_exp_PST_104E_count_0.tsv,17_0115,10115.0,3419.5,2117.49975,388.5,43.0
merged_Adams_exp_PST_104E_count_0.tsv,17_0116,13009.5,4748.0,2323.7490000000003,330.5,11.0
merged_Adams_exp_PST_104E_count_0.tsv,17_0243,3612.0,1553.5,747.0,150.0,493.0
merged_Adams_exp_PST_104E_count_0.tsv,17_0244,2316.0,986.5,485.97150000000005,88.0,77.0
merged_Adams_exp_PST_104E_count_0.tsv,17_0487,3858.5,1411.5,1132.0,258.0,506.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0491,3820.0,1302.0,796.99975,94.5,502.51
merged_Adams_exp_PST_104E_count_0.tsv,17_0024,3412.0,1531.0,799.75125,118.0,178.0
merged_Adams_exp_PST_104E_count_0.tsv,17_0025,10886.0,4631.5,2710.25,364.5,366.0
merged_Adams_exp_PST_104E_count_0.tsv,17_0026,2596.0,625.0,629.251,87.5,98.0
merged_Adams_exp_PST_104E_count_0.tsv,17_0027,5317.5,1877.5,1376.49975,215.5,268.0
merged_Adams_exp_PST_104E_count_0.tsv,17_0114,10811.5,3109.0,1942.2507500000002,244.0,26.5714
merged_Adams_exp_PST_104E_count_0.tsv,14_0131,292.0,19.5,9.5,2.0,0.0
merged_Adams_exp_PST_104E_count_0.tsv,14_0162,4415.5,1544.5,965.751,164.0,7.0
merged_Adams_exp_PST_104E_count_0.tsv,14_0171,1310.5,164.5,158.499975,22.0,9.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0020,6960.0,2880.5,1601.93525,242.5,626.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0034,10309.0,3713.0,2040.5735,360.5,1500.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0648,10605.5,4336.5,2409.25,858.5,981.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0649,14972.0,5179.0,3724.5025,712.5,1081.86
merged_Adams_exp_PST_104E_count_0.tsv,16_0019,15077.0,4987.5,3451.2374999999997,604.5,906.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0302,5707.0,1396.0,1196.9482500000001,188.5,63.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0392,3303.5,1202.0,637.50125,116.5,51.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0397,3616.5,1217.5,728.25125,142.0,53.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0398,4439.5,1676.5,904.501,183.5,85.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0401,7518.0,3942.0,1712.9009999999998,423.5,0.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0463,2650.5,627.5,354.88439999999997,78.0,13.0
merged_Adams_exp_PST_104E_count_0.tsv,17_0093,7034.0,3106.5,1944.2937499999998,300.0,156.0
merged_Adams_exp_PST_104E_count_0.tsv,17_0100,11527.0,4456.5,2611.897,425.5,177.0
merged_Adams_exp_PST_104E_count_0.tsv,17_0133,2443.5,1012.5,562.999,129.5,38.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0243,2961.0,1128.5,904.24975,156.0,58.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0301,7123.0,2263.5,1237.75125,255.0,116.0
merged_Adams_exp_PST_104E_count_0.tsv,17_0119,4639.0,2332.0,1386.349,238.5,473.543
merged_Adams_exp_PST_104E_count_0.tsv,17_0166,584.5,67.5,23.7499975,7.0,1.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0746,5044.0,2089.0,1349.74925,164.0,240.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0748,5201.0,1991.0,1173.99925,147.0,426.614
merged_Adams_exp_PST_104E_count_0.tsv,16_0751,7142.5,2668.0,1839.92425,225.0,379.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0761,4539.0,1896.0,1040.25,187.5,130.508
merged_Adams_exp_PST_104E_count_0.tsv,16_0765,10231.5,4409.0,2447.75,454.0,694.93
merged_Adams_exp_PST_104E_count_0.tsv,16_0766,8731.5,3093.0,2221.6595,372.0,607.2
merged_Adams_exp_PST_104E_count_0.tsv,14_0053,5126.5,1360.5,1106.001,317.5,517.073
merged_Adams_exp_PST_104E_count_0.tsv,14_0054,3886.0,940.5,839.343,167.5,186.0
merged_Adams_exp_PST_104E_count_0.tsv,14_0058,4154.5,1091.0,926.4995,154.5,213.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0088,7715.0,3213.5,1608.49925,215.0,600.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0089,4652.5,2111.5,849.25,116.5,374.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0090,3118.0,1304.0,584.75025,73.0,234.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0091,47.5,14.0,12.020947499999998,0.0,2.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0094,5892.0,2005.0,1115.25025,177.927,574.78
merged_Adams_exp_PST_104E_count_0.tsv,15_0096,6882.5,2813.0,1323.75075,284.0,523.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0097,4850.0,1623.0,1055.9995,207.0,359.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0166,11885.0,4073.0,2964.6435,445.0,1050.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0167,10887.0,3441.0,2663.25,463.5,869.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0168,10107.0,3224.0,2754.5,649.5,1041.06
merged_Adams_exp_PST_104E_count_0.tsv,15_0169,14813.0,5221.5,3460.995,606.0,1036.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0170,9922.5,3357.0,2591.75,461.0,1248.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0037,6612.0,2068.0,2044.24925,785.0,331.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0038,12114.0,3865.0,2397.22775,428.5,704.183
merged_Adams_exp_PST_104E_count_0.tsv,16_0202,5442.0,2005.0,842.2487500000001,134.0,552.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0203,3262.5,1143.5,553.50025,110.0,365.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0205,787.0,165.5,113.2501,24.0,3.5
merged_Adams_exp_PST_104E_count_0.tsv,16_0208,5073.5,1963.0,838.74975,176.5,54.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0209,6092.5,2222.0,1055.5007500000002,167.5,606.029
merged_Adams_exp_PST_104E_count_0.tsv,16_0210,5743.5,2155.5,948.501,192.5,71.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0211,2201.5,720.5,313.75,73.0,53.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0212,1497.5,298.5,238.75,60.5,24.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0214,2166.0,939.0,323.25,71.5,13.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0224,4123.5,1224.0,664.7764999999999,134.0,457.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0225,5040.0,1152.5,1122.0,250.0,406.395
merged_Adams_exp_PST_104E_count_0.tsv,16_0226,5726.0,1687.0,1136.2495,271.5,562.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0228,3710.0,1367.0,476.5005,113.5,146.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0229,4439.0,1117.5,541.251,148.5,324.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0230,5154.5,1997.5,548.00025,125.0,194.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0231,2091.5,676.0,238.25,41.0,111.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0459,540.0,87.5,68.999925,13.5,14.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0492,155.0,16.0,4.0,0.0,0.0
merged_Adams_exp_PST_104E_count_0.tsv,17_0276,305.5,14.5,8.7500025,4.0,0.0
merged_Adams_exp_PST_104E_count_0.tsv,17_0277,2057.0,361.0,190.46122499999998,54.5,0.0
merged_Adams_exp_PST_104E_count_0.tsv,17_0278,769.0,22.0,9.25001,7.0,0.0
merged_Adams_exp_PST_104E_count_0.tsv,17_0279,760.0,99.5,31.500040000000002,9.5,1.0
merged_Adams_exp_PST_104E_count_0.tsv,17_0392,958.0,464.5,167.4999,45.5,69.0
merged_Adams_exp_PST_104E_count_0.tsv,17_0393,2114.5,1367.5,516.2505,126.5,175.0
merged_Adams_exp_PST_104E_count_0.tsv,17_0394,2141.5,943.5,496.49975,142.0,287.0
merged_Adams_exp_PST_104E_count_0.tsv,17_0395,4153.5,1690.0,833.0010000000001,250.0,52.0
merged_Adams_exp_PST_104E_count_0.tsv,17_0396,7052.0,2491.5,1197.1297499999998,279.5,53.0
merged_Adams_exp_PST_104E_count_0.tsv,17_0397,2043.5,430.5,290.000075,72.5,110.0
merged_Adams_exp_PST_104E_count_0.tsv,17_0398,6642.5,2283.0,1482.50025,347.0,492.0
merged_Adams_exp_PST_104E_count_0.tsv,17_0399,4420.0,1865.0,1104.7492499999998,226.0,277.0
merged_Adams_exp_PST_104E_count_0.tsv,17_0400,1119.5,451.5,220.74995,31.5,15.0
merged_Adams_exp_PST_104E_count_0.tsv,17_0401,3142.0,1094.0,641.0,117.5,229.0
merged_Adams_exp_PST_104E_count_0.tsv,17_0402,5231.0,2221.5,1149.4995,233.0,37.0
merged_Adams_exp_PST_104E_count_0.tsv,17_0403,1618.5,703.0,382.999,71.5,18.0
merged_Adams_exp_PST_104E_count_0.tsv,17_0404,6249.5,2494.5,1540.50075,402.5,106.0
merged_Adams_exp_PST_104E_count_0.tsv,17_0405,4327.0,2199.5,919.25075,146.5,515.0
merged_Adams_exp_PST_104E_count_0.tsv,17_0406,4860.5,2070.0,1320.5,277.5,451.0
merged_Adams_exp_PST_104E_count_0.tsv,17_0407,5296.0,2208.5,1208.2495000000001,256.5,465.0
merged_Adams_exp_PST_104E_count_0.tsv,18_0190,6208.5,2509.0,1485.001,304.5,514.012
merged_Adams_exp_PST_104E_count_0.tsv,18_0191,7332.0,3113.0,1958.49925,352.5,242.0
merged_Adams_exp_PST_104E_count_0.tsv,18_0192,8293.5,3361.5,2350.2844999999998,456.0,339.0
merged_Adams_exp_PST_104E_count_0.tsv,18_0193,3107.0,1033.5,768.9992500000001,126.0,107.0
merged_Adams_exp_PST_104E_count_0.tsv,18_0194,2120.0,859.5,383.50075,62.0,111.0
merged_Adams_exp_PST_104E_count_0.tsv,18_0195,1216.5,207.0,273.5,44.5,57.0
merged_Adams_exp_PST_104E_count_0.tsv,18_0197,5000.5,1923.0,1281.5004999999999,282.0,432.0
merged_Adams_exp_PST_104E_count_0.tsv,18_0198,5191.5,3111.5,1414.2189999999998,336.0,701.0
merged_Adams_exp_PST_104E_count_0.tsv,18_0199,5302.5,2705.0,1525.0007500000002,360.0,416.0
merged_Adams_exp_PST_104E_count_0.tsv,18_0201,3533.0,1736.5,771.00075,157.5,321.0
merged_Adams_exp_PST_104E_count_0.tsv,18_0202,1277.5,372.5,221.0001,46.5,61.0
merged_Adams_exp_PST_104E_count_0.tsv,18_0203,3067.5,848.0,592.7040000000001,77.0,64.0
merged_Adams_exp_PST_104E_count_0.tsv,18_0204,633.0,44.0,27.25,8.5,0.0
merged_Adams_exp_PST_104E_count_0.tsv,18_0205,732.5,55.5,35.863687500000005,6.0,0.0
merged_Adams_exp_PST_104E_count_0.tsv,17_0389,5815.5,1924.5,1150.74975,359.0,449.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0147,6501.0,2831.5,1149.501,196.0,186.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0258,7562.5,3331.0,1771.25,348.5,516.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0259,5069.0,1999.5,995.75,191.5,444.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0260,6382.0,3401.0,1266.9137500000002,171.0,422.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0261,5769.5,2267.0,1658.5,163.0,329.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0262,10219.5,3582.0,2049.25,448.0,675.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0263,12014.0,4446.0,2743.5,474.244,926.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0264,2891.5,929.5,553.999,115.0,131.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0265,6292.0,2546.0,1528.50025,271.0,398.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0267,1635.0,585.5,275.5,43.0,118.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0268,5070.0,2420.5,1119.75,177.0,321.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0269,610.0,210.5,102.7499,16.0,32.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0270,2644.5,1173.5,558.24875,79.5,146.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0376,16510.0,5874.0,3745.5944999999997,517.5,1194.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0377,23257.5,7441.0,5179.4875,1045.0,2217.08
merged_Adams_exp_PST_104E_count_0.tsv,15_0379,10379.5,3673.0,2478.7512500000003,378.5,551.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0380,9518.0,3908.0,2068.782,400.0,734.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0381,8328.5,3075.0,1860.00025,309.0,661.994
merged_Adams_exp_PST_104E_count_0.tsv,15_0382,9866.5,3337.5,2360.8594999999996,518.5,692.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0384,6123.5,2771.0,1366.3729999999998,302.5,561.137
merged_Adams_exp_PST_104E_count_0.tsv,15_0385,5412.0,1644.5,1221.001,273.799,514.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0387,5760.0,2258.0,1341.457,354.5,685.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0389,3478.5,1234.0,654.49975,143.5,176.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0390,6680.5,2198.5,1314.9855000000002,272.5,665.534
merged_Adams_exp_PST_104E_count_0.tsv,15_0395,1388.0,426.5,291.3547249999999,63.5,210.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0396,2174.0,852.0,520.7495,119.5,230.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0397,2940.0,1657.5,625.8467499999999,125.5,381.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0399,7371.5,3427.5,1982.327,427.0,969.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0023,85.5,31.5,17.499995,2.0,2.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0264,855.0,442.0,233.4432,11.5,223.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0274,8755.0,3006.5,2239.25,419.0,2597.12
merged_Adams_exp_PST_104E_count_0.tsv,15_0292,949.5,301.0,188.25,34.0,87.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0432,1231.5,468.0,316.5,48.0,150.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0433,3578.5,1230.0,920.50025,192.5,402.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0455,2359.0,734.0,532.00025,99.0,202.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0464,797.0,235.5,168.9999,74.0,420.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0493,1711.0,662.0,408.75,72.5,1.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0515,5627.0,977.5,572.0005,122.0,67.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0517,927.5,260.5,162.5,20.0,0.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0523,894.0,334.0,186.0,26.5,0.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0527,3915.0,1777.5,622.50025,187.0,1.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0537,1578.5,871.0,314.5,92.0,710.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0546,1023.0,232.5,166.63985000000002,29.0,24.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0550,1481.5,630.5,328.5,85.5,5.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0553,2348.0,884.0,493.75,122.5,426.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0616,2136.5,898.0,444.75,81.0,0.0
merged_Adams_exp_PST_104E_count_0.tsv,17_0091,570.5,78.5,50.999875,7.5,24.0
merged_Adams_exp_PST_104E_count_0.tsv,15_0347,7546.0,2602.0,1292.749,292.0,514.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0266,114.0,17.0,11.0000125,3.0,4.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0275,16033.5,5842.5,2979.135,534.0,287.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0293,7678.5,2846.0,1682.75,194.0,70.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0294,2491.0,1156.0,396.50025,86.0,247.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0307,3946.5,931.0,374.39099999999996,96.5,75.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0337,2834.5,1185.0,570.7507499999999,117.0,0.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0338,2208.0,534.0,259.0,41.5,0.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0341,4717.5,990.5,587.751,88.5,37.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0343,3377.0,1287.5,643.5,99.5,1.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0363,6189.0,2655.5,892.249,251.5,63.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0364,13743.5,4316.5,2383.3405000000002,496.5,73.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0366,9692.5,2371.0,1573.25075,345.5,696.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0372,18025.5,7887.0,3051.2400000000002,737.0,14.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0374,7888.5,2157.5,1151.75,240.5,92.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0375,1631.0,240.0,63.75,10.5,2.0
merged_Adams_exp_PST_104E_count_0.tsv,16_0377,637.0,75.5,35.5,2.0,0.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0001,7606.0,1937.0,2478.0,429.0,502.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0002,5738.0,1308.5,1516.25025,354.0,1171.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0004,1908.5,544.5,366.49875,67.0,293.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0005,3723.5,1763.0,879.001,189.5,440.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0006,2659.0,1223.5,574.5005,106.0,288.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0007,4617.0,1158.5,964.751,207.5,764.127
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0008,9021.5,2240.5,2773.643,173.0,293.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0009,6680.5,1632.0,1542.75,258.5,288.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0010,10208.5,3619.0,2609.1002500000004,493.5,914.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0011,6730.5,2139.5,1709.25,271.0,523.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0014,2726.0,769.5,523.00125,92.0,330.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0015,1990.0,439.0,449.0005,81.5,99.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0016,2623.5,1280.0,851.50075,108.5,672.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0017,8042.0,3042.5,1019.5007499999999,154.5,679.0
merged_Bueno-Sancho_exp_PST_104E_count_0.tsv,14_0018,2812.5,1085.0,324.99899999999997,61.0,215.0
